source_url,img_url
https://danielfooddiary.com/2021/02/22/goldenmilefood/,"https://sp-ao.shortpixel.ai/client/to_auto,q_glossy,ret_img,w_450,h_300/https://danielfooddiary.com/wp-content/uploads/2021/03/goldenmilefoodcentre30.jpg"
https://danielfooddiary.com/2019/03/02/ahhock/,"https://sp-ao.shortpixel.ai/client/to_auto,q_glossy,ret_img,w_450,h_300/https://danielfooddiary.com/wp-content/uploads/2019/03/ahhock2.jpg"
https://danielfooddiary.com/2021/02/22/goldenmilefood/,"https://sp-ao.shortpixel.ai/client/to_auto,q_glossy,ret_img,w_450,h_300/https://danielfooddiary.com/wp-content/uploads/2021/05/wenkangji5.jpg"
https://danielfooddiary.com/2019/03/02/ahhock/,"https://sp-ao.shortpixel.ai/client/to_auto,q_glossy,ret_img,w_450,h_300/https://danielfooddiary.com/wp-content/uploads/2019/03/ahhock7.jpg"
https://danielfooddiary.com/2021/02/22/goldenmilefood/,"https://sp-ao.shortpixel.ai/client/to_auto,q_glossy,ret_img,w_450,h_300/https://danielfooddiary.com/wp-content/uploads/2021/05/wenkangji10.jpg"
https://danielfooddiary.com/2020/01/24/geylanglor29hokkienmee/,"https://sp-ao.shortpixel.ai/client/to_auto,q_glossy,ret_img,w_450,h_300/https://danielfooddiary.com/wp-content/uploads/2020/01/geylanglor297.jpg"
https://danielfooddiary.com/2022/08/30/prawnography/,"https://sp-ao.shortpixel.ai/client/to_auto,q_glossy,ret_img,w_450,h_300/https://danielfooddiary.com/wp-content/uploads/2022/08/prawnography4.jpg"
https://www.misstamchiak.com/dennis-wee-hokkien-mee/,https://live.staticflickr.com/65535/51359286289_592fc43e32_3k.jpg
https://www.misstamchiak.com/prawnography/,https://www.misstamchiak.com/wp-content/uploads/2022/09/prawnography-09-1300x866.jpg
https://danielfooddiary.com/2019/03/02/ahhock/,"https://sp-ao.shortpixel.ai/client/to_auto,q_glossy,ret_img,w_450,h_300/https://danielfooddiary.com/wp-content/uploads/2019/03/ahhock6.jpg"
https://danielfooddiary.com/2021/02/22/goldenmilefood/,"https://sp-ao.shortpixel.ai/client/to_auto,q_glossy,ret_img,w_450,h_300/https://danielfooddiary.com/wp-content/uploads/2021/02/goldenmilefoodcentre7.jpg"
https://danielfooddiary.com/2019/03/02/ahhock/,"https://sp-ao.shortpixel.ai/client/to_auto,q_glossy,ret_img,w_450,h_300/https://danielfooddiary.com/wp-content/uploads/2019/03/ahhock1.jpg"
